"","cy","Dates","Year","GDP","NationalPrice","Month","ExchangeRate","Country","RealInterest","CPI","MaizePrice","Electionlag","Election","MaizeYield","ForexRev","WorldPrice","GasPrice","Wedge","UreaMaizeRatio","LagMaize","CorruptionEstimate"
"610","Nigeria 2023",2023-01-01,"2023",479945,520000,1,459.910004,"Nigeria",0.91923189527194,1.21818573686479,457.289465701642,"1","0",22326,35563.9499554969,443.75,149.38,7.22534514912318,2.47251702232873,420.245777777778,-1.10103046894073
"611","Nigeria 2023",2023-02-01,"2023",479945,526666.666666667,2,458,"Nigeria",0.91923189527194,1.23899612050386,424.194323144105,"1","0",22326,35563.9499554969,357.5,120.04,7.36824824400129,2.71085009170566,405.646984126984,-1.10103046894073
"612","Nigeria 2023",2023-03-01,"2023",479945,527500,3,459,"Nigeria",0.91923189527194,1.26198572728579,459.348583877996,"1","0",22326,35563.9499554969,313.5,104.51,7.42146207446837,2.50188530693746,451.388148465212,-1.10103046894073
"613","Nigeria 2023",2023-04-01,"2023",479945,528333.333333333,4,460,"Nigeria",0.91923189527194,1.28610086689976,494.8,"1","0",22326,35563.9499554969,313.38,100.25,7.42078370357304,2.32124236992256,440.616551724138,-1.10103046894073
"614","Nigeria 2023",2023-05-01,"2023",479945,528333.333333333,5,460,"Nigeria",0.91923189527194,1.31105416926098,556.2,"1","0",22326,35563.9499554969,329.25,83.22,7.40159875460407,2.06499590909328,209.374810974605,-1.10103046894073
"615","Nigeria 2023",2023-06-01,"2023",479945,531230.769230769,6,752,"Nigeria",0.91923189527194,1.3389769624982,359.948531914894,"1","0",22326,35563.9499554969,287.5,84.31,6.73083787426603,1.96256918036468,464.650181818182,-1.10103046894073
"616","Nigeria 2023",2023-07-01,"2023",479945,535384.615384615,7,771.940002,"Nigeria",0.91923189527194,1.37760429139327,489.949994844288,"1","0",22326,35563.9499554969,334.63,85.19,6.57626895266413,1.41556750019728,451.382172179647,-1.10103046894073
"617","Nigeria 2023",2023-08-01,"2023",479945,546000,8,773,"Nigeria",0.91923189527194,1.42140428181426,523.168175937904,"1","0",22326,35563.9499554969,385.63,93.09,6.46368359150537,1.35011832080888,349.013864917474,-1.10103046894073
"618","Nigeria 2023",2023-09-01,"2023",479945,543846.153846154,9,777.599976,"Nigeria",0.91923189527194,1.45121892810958,472.896105130538,"1","0",22326,35563.9499554969,380,95.23,6.45956459779372,1.47895202338209,349.013864917474,-1.10103046894073
"619","Nigeria 2023",2023-10-01,"2023",479945,541615.384615385,10,785.97998,"Nigeria",0.91923189527194,1.45121892810958,382.476917541844,"1","0",22326,35563.9499554969,411.38,114.1,6.31974816779685,1.80166597680848,349.013864917474,-1.10103046894073
"620","Nigeria 2023",2023-11-01,"2023",479945,539769.230769231,11,793.5,"Nigeria",0.91923189527194,1.45121892810958,456.927536231884,"1","0",22326,35563.9499554969,385.5,110.37,6.37923849976874,1.48872287647483,293.588223519189,-1.10103046894073
"621","Nigeria 2023",2023-12-01,"2023",479945,539769.230769231,12,897,"Nigeria",0.91923189527194,1.45121892810958,422.282051282051,"1","0",22326,35563.9499554969,354,93.93,6.20556909030697,1.42499407521702,261.415132921713,-1.10103046894073
"622","Nigeria 2024",2024-01-01,"2024",479945,542153.846153846,1,896,"Nigeria",0.91923189527194,1.28610086689976,532.901785714286,"1","0",22326,35563.9499554969,335.38,93.79,6.29046981154383,1.13544828297279,422.282051282051,-1.10103046894073
"623","Nigeria 2024",2024-02-01,"2024",479945,689230.769230769,2,1400.099976,"Nigeria",0.91923189527194,1.28610086689976,387.25948810387,"1","0",22326,35563.9499554969,351.25,68.88,5.64207947569589,1.27116972868187,422.282051282051,-1.10103046894073
"624","Tanzania 2010",2010-05-01,"2010",32373.467858,663032.5,5,1405.099976,"Tanzania",4.67468740279335,0.490387347286675,200.114637251976,"0","0",15515,3904.67657171261,234,92.75,6.16489976305694,2.35802678780597,165.891366610895,-0.542279362678528
"625","Tanzania 2010",2010-06-01,"2010",32373.467858,704268,6,1440.900024,"Tanzania",4.67468740279335,0.489250876029927,171.215068284293,"0","0",15515,3904.67657171261,226.25,102.12,6.26347621466276,2.85471083712064,241.351089308927,-0.542279362678528
"626","Tanzania 2010",2010-07-01,"2010",32373.467858,687863.333333333,7,1495.699951,"Tanzania",4.67468740279335,0.487640875082868,168.944716372462,"0","0",15515,3904.67657171261,259.38,102.07,5.99403713504229,2.72215635423204,158.721707564348,-0.542279362678528
"627","Tanzania 2010",2010-08-01,"2010",32373.467858,771440,8,1498.400024,"Tanzania",4.67468740279335,0.489534993844114,171.83529356377,"0","0",15515,3904.67657171261,263.5,100.1,6.2199676506242,2.99613938290217,369.288442495402,-0.542279362678528
"628","Tanzania 2010",2010-09-01,"2010",32373.467858,734034.285714286,9,1478.800049,"Tanzania",4.67468740279335,0.489819111658301,178.263680866297,"0","0",15515,3904.67657171261,308.75,94.24,5.92758123218998,2.78447946631186,321.757469244288,-0.542279362678528
"629","Tanzania 2010",2010-10-01,"2010",32373.467858,804786.666666667,10,1476,"Tanzania",4.67468740279335,0.489345581967989,186.472905149052,"0","0",15515,3904.67657171261,332.5,88.62,6.05326304080235,2.92400881894895,280.19649122807,-0.542279362678528
"630","Tanzania 2010",2010-11-01,"2010",32373.467858,860423.333333333,11,1459.699951,"Tanzania",4.67468740279335,0.490766171038924,198.843475880887,"0","0",15515,3904.67657171261,365.4,93.44,6.10503117789957,2.96440296928563,259.24185992804,-0.542279362678528
"631","Tanzania 2010",2010-12-01,"2010",32373.467858,806673.333333333,12,1461.699951,"Tanzania",4.67468740279335,0.498153234207785,209.861907561903,"0","0",15515,3904.67657171261,380.63,100.29,5.83624168837962,2.62969785390828,183.542857142857,-0.542279362678528
"632","Tanzania 2011",2011-01-01,"2011",34914.501203,872660,1,1489.599976,"Tanzania",2.46430420678748,0.509896770527512,216.695639903797,"0","0",13203,3726.15840229753,378.5,108.01,6.02748948001889,2.70349294162994,273.990723732996,-0.603359639644623
"633","Tanzania 2011",2011-02-01,"2011",34914.501203,955680,2,1494.800049,"Tanzania",2.46430420678748,0.521166777156928,235.536117513199,"0","0",13203,3726.15840229753,297.5,102.12,6.52748141947777,2.71438772049714,271.475409836066,-0.603359639644623
"634","Tanzania 2011",2011-03-01,"2011",34914.501203,760275,3,1482.5,"Tanzania",2.46430420678748,0.528648546263851,272.069102192243,"0","0",13203,3726.15840229753,278.7,101.24,6.1490412942895,1.88493676108136,345.944170771757,-0.603359639644623
"635","Tanzania 2011",2011-04-01,"2011",34914.501203,999240,4,1487.900024,"Tanzania",2.46430420678748,0.53433090254759,269.063360133396,"0","0",13203,3726.15840229753,253.75,109.57,6.72821699358061,2.49598228383128,286.99998960145,-0.603359639644623
"636","Tanzania 2011",2011-05-01,"2011",34914.501203,944198,5,1516.400024,"Tanzania",2.46430420678748,0.538213846008145,260.22882732426,"0","0",13203,3726.15840229753,234,110.51,6.65584758664578,2.39273106933157,151.841059602649,-0.603359639644623
"637","Tanzania 2011",2011-06-01,"2011",34914.501203,1022215.55555556,6,1599.5,"Tanzania",2.46430420678748,0.542665025097074,258.859643638637,"0","0",13203,3726.15840229753,478.75,113.85,5.77041876477564,2.46884538325586,128.158940397351,-0.603359639644623
"638","Tanzania 2011",2011-07-01,"2011",34914.501203,1086968,7,1568.900024,"Tanzania",2.46430420678748,0.55109385358462,261.763715799395,"0","0",13203,3726.15840229753,483.75,116.83,6.03583021084551,2.64674463957557,501.262458471761,-0.603359639644623
"639","Tanzania 2011",2011-08-01,"2011",34914.501203,1248032,8,1599.699951,"Tanzania",2.46430420678748,0.558765034567667,241.513033590135,"0","0",13203,3726.15840229753,475.5,111.83,6.41236696983004,3.23032795985161,327.04239705893,-0.603359639644623
"640","Tanzania 2011",2011-09-01,"2011",34914.501203,1409096,9,1635.099976,"Tanzania",2.46430420678748,0.572118571834454,237.197733284047,"0","0",13203,3726.15840229753,508.75,109.98,6.55970143340036,3.63317013354572,317.539994319172,-0.603359639644623
"641","Tanzania 2011",2011-10-01,"2011",34914.501203,1570160,10,1724.900024,"Tanzania",2.46430420678748,0.576948574675632,225.78583255907,"0","0",13203,3726.15840229753,493.5,108.78,6.72573217070966,4.03165437192163,337.871223738989,-0.603359639644623
"642","Tanzania 2011",2011-11-01,"2011",34914.501203,1302040,11,1667,"Tanzania",2.46430420678748,0.584903873472867,233.564599880024,"0","0",13203,3726.15840229753,481.25,104.56,6.39632487330637,3.34411887265418,452.28282259155,-0.603359639644623
"643","Tanzania 2011",2011-12-01,"2011",34914.501203,1519205,12,1554.900024,"Tanzania",2.46430420678748,0.596552703854532,253.246844119928,"0","0",13203,3726.15840229753,423.13,104.4,7.01015657732682,3.85806791824836,233.564599880024,-0.603359639644623
"644","Tanzania 2012",2012-01-01,"2012",40379.782996,1501388,1,1581.300049,"Tanzania",4.59141372170384,0.610474476749692,257.500911517394,"0","0",12395,4052.22433793442,368,98.29,7.05869755788943,3.68722708493336,580.356592016781,-0.764619529247284
"645","Tanzania 2012",2012-02-01,"2012",40379.782996,1388002.22222222,2,1569.400024,"Tanzania",4.59141372170384,0.622312719007482,248.841120191037,"0","0",12395,4052.22433793442,375,94.32,6.92641277851165,3.55413859116482,368.116869510007,-0.764619529247284
"646","Tanzania 2012",2012-03-01,"2012",40379.782996,1566453.33333333,3,1569.599976,"Tanzania",4.59141372170384,0.628847428733782,250.287422277585,"0","0",12395,4052.22433793442,393.13,94.28,7.09815358339976,3.98739676619624,519.751821493625,-0.764619529247284
"647","Tanzania 2012",2012-04-01,"2012",40379.782996,1560660,4,1560.699951,"Tanzania",4.59141372170384,0.634056255327209,276.671720097978,"0","0",12395,4052.22433793442,494.38,89.35,6.9188829290718,3.61429929129016,528.576887384683,-0.764619529247284
"648","Tanzania 2012",2012-05-01,"2012",40379.782996,1395825.71428571,5,1574.5,"Tanzania",4.59141372170384,0.636329197840705,304.749401079708,"0","0",12395,4052.22433793442,513.13,96.53,6.61577237977512,2.9090130465471,395.530644204774,-0.764619529247284
"649","Tanzania 2012",2012-06-01,"2012",40379.782996,1654160,6,1539.099976,"Tanzania",4.59141372170384,0.636992139407141,310.98074684136,"0","0",12395,4052.22433793442,456.88,96.09,7.11943884973995,3.45602743293856,389.866474419885,-0.764619529247284
"650","Tanzania 2012",2012-07-01,"2012",40379.782996,1414336,7,1556,"Tanzania",4.59141372170384,0.637655080973577,307.878532133676,"0","0",12395,4052.22433793442,307.5,100.95,7.09250174972436,2.95232113749932,543.963152719557,-0.764619529247284
"651","Tanzania 2012",2012-08-01,"2012",40379.782996,1568948.57142857,8,1554.300049,"Tanzania",4.59141372170384,0.642106260062506,296.352216096469,"0","0",12395,4052.22433793442,382.5,99.63,7.13397395752955,3.40616489123581,392.446047687793,-0.764619529247284
"652","Tanzania 2012",2012-09-01,"2012",40379.782996,1519541.26984127,9,1558.400024,"Tanzania",4.59141372170384,0.649398617293304,317.494509997518,"0","0",12395,4052.22433793442,384.38,98.58,7.07443072362964,3.07112386984452,397.21002765431,-0.764619529247284
"653","Tanzania 2012",2012-10-01,"2012",40379.782996,1470133.96825397,10,1561.5,"Tanzania",4.59141372170384,0.651387441992613,348.372037143772,"0","0",12395,4052.22433793442,349,105.7,7.07747900552032,2.70253691974994,151.22438517602,-0.764619529247284
"654","Tanzania 2012",2012-11-01,"2012",40379.782996,1420726.66666667,11,1581.300049,"Tanzania",4.59141372170384,0.655743915143479,376.557274109083,"0","0",12395,4052.22433793442,383.5,109.37,6.93722731135415,2.38597124993148,159.520504731861,-0.764619529247284
